,Date,Region,Product,Unit,Price
1613,2019-01-01,Pampeana,Fideos secos tipo guisero,500 g,38.67
1614,2019-01-01,Pampeana,Carne picada común,kg,120.34
1615,2019-01-01,Pampeana,Pollo entero,kg,69.21
1616,2019-01-01,Pampeana,Aceite de girasol,"1,5 litros",102.66
1617,2019-01-01,Pampeana,Leche fresca entera sachet,Litro,38.2
1618,2019-01-01,Pampeana,Huevos de gallina,Docena,62.48
1619,2019-01-01,Pampeana,Papa,kg,21.4
1620,2019-01-01,Pampeana,Azúcar,kg,28.87
1621,2019-01-01,Pampeana,Detergente líquido,750 cc,41.3
1622,2019-01-01,Pampeana,Lavandina,1.000 cc,28.92
1623,2019-01-01,Pampeana,Jabón de tocador,125 g,25.3
1624,2019-01-01,Noreste,Pan francés,kg,55.23
1625,2019-01-01,Noreste,Harina de trigo común,kg,29.73
1626,2019-01-01,Noreste,Arroz blanco simple,kg,38.66
1627,2019-01-01,Noreste,Fideos secos tipo guisero,500 g,32.07
1628,2019-01-01,Noreste,Carne picada común,kg,114.72
1629,2019-01-01,Noreste,Pollo entero,kg,65.79
1630,2019-01-01,Noreste,Aceite de girasol,"1,5 litros",98.97
1631,2019-01-01,Noreste,Leche fresca entera sachet,Litro,36.99
1632,2019-01-01,Noreste,Huevos de gallina,Docena,56.82
1633,2019-01-01,Noreste,Papa,kg,20.87
1634,2019-01-01,Noreste,Azúcar,kg,27.05
1635,2019-01-01,Noreste,Detergente líquido,750 cc,37.62
1636,2019-01-01,Noreste,Lavandina,1.000 cc,28.7
1637,2019-01-01,Noreste,Jabón de tocador,125 g,23.69
1638,2019-01-01,Noroeste,Pan francés,kg,58.28
1639,2019-01-01,Noroeste,Harina de trigo común,kg,29.06
1640,2019-01-01,Noroeste,Arroz blanco simple,kg,36.75
1641,2019-01-01,Noroeste,Fideos secos tipo guisero,500 g,31.76
1642,2019-01-01,Noroeste,Carne picada común,kg,124.76
1643,2019-01-01,Noroeste,Pollo entero,kg,67.55
1644,2019-01-01,Noroeste,Aceite de girasol,"1,5 litros",98.63
1645,2019-01-01,Noroeste,Leche fresca entera sachet,Litro,37.11
1646,2019-01-01,Noroeste,Huevos de gallina,Docena,57.76
1647,2019-01-01,Noroeste,Papa,kg,15.9
1648,2019-01-01,Noroeste,Azúcar,kg,24.64
1649,2019-01-01,Noroeste,Detergente líquido,750 cc,39.84
1650,2019-01-01,Noroeste,Lavandina,1.000 cc,28.9
1651,2019-01-01,Noroeste,Jabón de tocador,125 g,24.78
1652,2019-01-01,Cuyo,Pan francés,kg,54.35
1653,2019-01-01,Cuyo,Harina de trigo común,kg,29.86
1654,2019-01-01,Cuyo,Arroz blanco simple,kg,38.91
1655,2019-01-01,Cuyo,Fideos secos tipo guisero,500 g,38.58
1656,2019-01-01,Cuyo,Carne picada común,kg,113.36
1657,2019-01-01,Cuyo,Pollo entero,kg,68.93
1658,2019-01-01,Cuyo,Aceite de girasol,"1,5 litros",97.92
1659,2019-01-01,Cuyo,Leche fresca entera sachet,Litro,40.16
1660,2019-01-01,Cuyo,Huevos de gallina,Docena,65.65
1661,2019-01-01,Cuyo,Papa,kg,16.55
1662,2019-01-01,Cuyo,Azúcar,kg,28.46
1663,2019-01-01,Cuyo,Detergente líquido,750 cc,41.15
1664,2019-01-01,Cuyo,Lavandina,1.000 cc,30.53
1665,2019-01-01,Cuyo,Jabón de tocador,125 g,25.46
1666,2019-01-01,Patagonia,Pan francés,kg,70.83
1667,2019-01-01,Patagonia,Harina de trigo común,kg,33.73
1668,2019-01-01,Patagonia,Arroz blanco simple,kg,46.4
1669,2019-01-01,Patagonia,Fideos secos tipo guisero,500 g,41.69
1670,2019-01-01,Patagonia,Carne picada común,kg,151.18
1671,2019-01-01,Patagonia,Pollo entero,kg,75.17
1672,2019-01-01,Patagonia,Aceite de girasol,"1,5 litros",97.96
1673,2019-01-01,Patagonia,Leche fresca entera sachet,Litro,40.86
1674,2019-01-01,Patagonia,Huevos de gallina,Docena,74.28
1675,2019-01-01,Patagonia,Papa,kg,30.34
1676,2019-01-01,Patagonia,Azúcar,kg,32.28
1677,2019-01-01,Patagonia,Detergente líquido,750 cc,65.92
1678,2019-01-01,Patagonia,Lavandina,1.000 cc,31.62
1679,2019-01-01,Patagonia,Jabón de tocador,125 g,26.86
1680,2019-02-01,GBA,Pan francés,kg,76.94
1681,2019-02-01,GBA,Harina de trigo común,kg,31.28
1682,2019-02-01,GBA,Arroz blanco simple,kg,40.6
1683,2019-02-01,GBA,Fideos secos tipo guisero,500 g,43.21
1684,2019-02-01,GBA,Carne picada común,kg,126.42
1685,2019-02-01,GBA,Pollo entero,kg,72.08
1686,2019-02-01,GBA,Aceite de girasol,"1,5 litros",97.98
1687,2019-02-01,GBA,Leche fresca entera sachet,Litro,36.25
1688,2019-02-01,GBA,Huevos de gallina,Docena,64.9
1689,2019-02-01,GBA,Papa,kg,20.33
1690,2019-02-01,GBA,Azúcar,kg,30.14
1691,2019-02-01,GBA,Detergente líquido,750 cc,42.81
1692,2019-02-01,GBA,Lavandina,1.000 cc,31.27
1693,2019-02-01,GBA,Jabón de tocador,125 g,25.45
1694,2019-02-01,Pampeana,Pan francés,kg,62.07
1695,2019-02-01,Pampeana,Harina de trigo común,kg,30.66
1696,2019-02-01,Pampeana,Arroz blanco simple,kg,42.54
1697,2019-02-01,Pampeana,Fideos secos tipo guisero,500 g,39.79
1698,2019-02-01,Pampeana,Carne picada común,kg,140.06
1699,2019-02-01,Pampeana,Pollo entero,kg,73.68
1700,2019-02-01,Pampeana,Aceite de girasol,"1,5 litros",102.68
1701,2019-02-01,Pampeana,Leche fresca entera sachet,Litro,39.5
1702,2019-02-01,Pampeana,Huevos de gallina,Docena,65.08
1703,2019-02-01,Pampeana,Papa,kg,19.95
1704,2019-02-01,Pampeana,Azúcar,kg,30.15
1705,2019-02-01,Pampeana,Detergente líquido,750 cc,43.58
1706,2019-02-01,Pampeana,Lavandina,1.000 cc,30.17
1707,2019-02-01,Pampeana,Jabón de tocador,125 g,26.24
1708,2019-02-01,Noreste,Pan francés,kg,56.22
1709,2019-02-01,Noreste,Harina de trigo común,kg,30.56
1710,2019-02-01,Noreste,Arroz blanco simple,kg,40.84
1711,2019-02-01,Noreste,Fideos secos tipo guisero,500 g,32.79
1712,2019-02-01,Noreste,Carne picada común,kg,128.76
1713,2019-02-01,Noreste,Pollo entero,kg,69.61
1714,2019-02-01,Noreste,Aceite de girasol,"1,5 litros",99.73
1715,2019-02-01,Noreste,Leche fresca entera sachet,Litro,39.27
1716,2019-02-01,Noreste,Huevos de gallina,Docena,58.93
1717,2019-02-01,Noreste,Papa,kg,19.81
1718,2019-02-01,Noreste,Azúcar,kg,28.77
1719,2019-02-01,Noreste,Detergente líquido,750 cc,39.47
1720,2019-02-01,Noreste,Lavandina,1.000 cc,30.85
1721,2019-02-01,Noreste,Jabón de tocador,125 g,25.42
1722,2019-02-01,Noroeste,Pan francés,kg,59.55
1723,2019-02-01,Noroeste,Harina de trigo común,kg,29.17
1724,2019-02-01,Noroeste,Arroz blanco simple,kg,37.28
1725,2019-02-01,Noroeste,Fideos secos tipo guisero,500 g,31.84
1726,2019-02-01,Noroeste,Carne picada común,kg,141.59
1727,2019-02-01,Noroeste,Pollo entero,kg,70.65
1728,2019-02-01,Noroeste,Aceite de girasol,"1,5 litros",99.35
1729,2019-02-01,Noroeste,Leche fresca entera sachet,Litro,38.12
1730,2019-02-01,Noroeste,Huevos de gallina,Docena,59.83
1731,2019-02-01,Noroeste,Papa,kg,15.44
1732,2019-02-01,Noroeste,Azúcar,kg,25.97
1733,2019-02-01,Noroeste,Detergente líquido,750 cc,41.52
1734,2019-02-01,Noroeste,Lavandina,1.000 cc,29.47
1735,2019-02-01,Noroeste,Jabón de tocador,125 g,25.49
1736,2019-02-01,Cuyo,Pan francés,kg,55.36
1737,2019-02-01,Cuyo,Harina de trigo común,kg,29.85
1738,2019-02-01,Cuyo,Arroz blanco simple,kg,39.8
1739,2019-02-01,Cuyo,Fideos secos tipo guisero,500 g,38.28
1740,2019-02-01,Cuyo,Carne picada común,kg,133.51
1741,2019-02-01,Cuyo,Pollo entero,kg,71.57
1742,2019-02-01,Cuyo,Aceite de girasol,"1,5 litros",96.55
1743,2019-02-01,Cuyo,Leche fresca entera sachet,Litro,40.86
1744,2019-02-01,Cuyo,Huevos de gallina,Docena,68.69
1745,2019-02-01,Cuyo,Papa,kg,16.78
1746,2019-02-01,Cuyo,Azúcar,kg,28.96
1747,2019-02-01,Cuyo,Detergente líquido,750 cc,44.16
1748,2019-02-01,Cuyo,Lavandina,1.000 cc,32.56
1749,2019-02-01,Cuyo,Jabón de tocador,125 g,26.1
1750,2019-02-01,Patagonia,Pan francés,kg,71.58
1751,2019-02-01,Patagonia,Harina de trigo común,kg,33.96
1752,2019-02-01,Patagonia,Arroz blanco simple,kg,47.36
1753,2019-02-01,Patagonia,Fideos secos tipo guisero,500 g,42.55
1754,2019-02-01,Patagonia,Carne picada común,kg,165.15
1755,2019-02-01,Patagonia,Pollo entero,kg,77.74
1756,2019-02-01,Patagonia,Aceite de girasol,"1,5 litros",98.38
1757,2019-02-01,Patagonia,Leche fresca entera sachet,Litro,41.58
1758,2019-02-01,Patagonia,Huevos de gallina,Docena,76.72
1759,2019-02-01,Patagonia,Papa,kg,29.06
1760,2019-02-01,Patagonia,Azúcar,kg,32.43
1761,2019-02-01,Patagonia,Detergente líquido,750 cc,69.74
1762,2019-02-01,Patagonia,Lavandina,1.000 cc,32.71
1763,2019-02-01,Patagonia,Jabón de tocador,125 g,28.41
1764,2019-03-01,GBA,Pan francés,kg,79.9
1765,2019-03-01,GBA,Harina de trigo común,kg,31.56
1766,2019-03-01,GBA,Arroz blanco simple,kg,40.94
1767,2019-03-01,GBA,Fideos secos tipo guisero,500 g,43.89
1768,2019-03-01,GBA,Carne picada común,kg,134.04
1769,2019-03-01,GBA,Pollo entero,kg,90.41
1770,2019-03-01,GBA,Aceite de girasol,"1,5 litros",98.91
1771,2019-03-01,GBA,Leche fresca entera sachet,Litro,39.65
1772,2019-03-01,GBA,Huevos de gallina,Docena,69.59
1773,2019-03-01,GBA,Papa,kg,21.22
1774,2019-03-01,GBA,Azúcar,kg,31.63
1775,2019-03-01,GBA,Detergente líquido,750 cc,44.34
1776,2019-03-01,GBA,Lavandina,1.000 cc,33.68
1777,2019-03-01,GBA,Jabón de tocador,125 g,26.17
1778,2019-03-01,Pampeana,Pan francés,kg,63.34
1779,2019-03-01,Pampeana,Harina de trigo común,kg,31.22
1780,2019-03-01,Pampeana,Arroz blanco simple,kg,43.9
1781,2019-03-01,Pampeana,Fideos secos tipo guisero,500 g,40.09
1782,2019-03-01,Pampeana,Carne picada común,kg,151.69
1783,2019-03-01,Pampeana,Pollo entero,kg,90.95
1784,2019-03-01,Pampeana,Aceite de girasol,"1,5 litros",103.23
1785,2019-03-01,Pampeana,Leche fresca entera sachet,Litro,42.99
1786,2019-03-01,Pampeana,Huevos de gallina,Docena,69.92
1787,2019-03-01,Pampeana,Papa,kg,20.57
1788,2019-03-01,Pampeana,Azúcar,kg,31.96
1789,2019-03-01,Pampeana,Detergente líquido,750 cc,45.71
1790,2019-03-01,Pampeana,Lavandina,1.000 cc,31.57
1791,2019-03-01,Pampeana,Jabón de tocador,125 g,27.45
1792,2019-03-01,Noreste,Pan francés,kg,57.36
1793,2019-03-01,Noreste,Harina de trigo común,kg,30.66
1794,2019-03-01,Noreste,Arroz blanco simple,kg,42.37
1795,2019-03-01,Noreste,Fideos secos tipo guisero,500 g,33.07
1796,2019-03-01,Noreste,Carne picada común,kg,138.74
1797,2019-03-01,Noreste,Pollo entero,kg,84.63
1798,2019-03-01,Noreste,Aceite de girasol,"1,5 litros",100.26
1799,2019-03-01,Noreste,Leche fresca entera sachet,Litro,43.09
1800,2019-03-01,Noreste,Huevos de gallina,Docena,62.67
1801,2019-03-01,Noreste,Papa,kg,20.72
1802,2019-03-01,Noreste,Azúcar,kg,30.36
1803,2019-03-01,Noreste,Detergente líquido,750 cc,41.44
1804,2019-03-01,Noreste,Lavandina,1.000 cc,32.76
1805,2019-03-01,Noreste,Jabón de tocador,125 g,26.52
1806,2019-03-01,Noroeste,Pan francés,kg,63.14
1807,2019-03-01,Noroeste,Harina de trigo común,kg,29.78
1808,2019-03-01,Noroeste,Arroz blanco simple,kg,38.23
1809,2019-03-01,Noroeste,Fideos secos tipo guisero,500 g,32.46
1810,2019-03-01,Noroeste,Carne picada común,kg,154.54
1811,2019-03-01,Noroeste,Pollo entero,kg,87.27
1812,2019-03-01,Noroeste,Aceite de girasol,"1,5 litros",100.86
1813,2019-03-01,Noroeste,Leche fresca entera sachet,Litro,41.73
1814,2019-03-01,Noroeste,Huevos de gallina,Docena,66.05
1815,2019-03-01,Noroeste,Papa,kg,16.8
1816,2019-03-01,Noroeste,Azúcar,kg,27.66
1817,2019-03-01,Noroeste,Detergente líquido,750 cc,42.89
1818,2019-03-01,Noroeste,Lavandina,1.000 cc,30.1
1819,2019-03-01,Noroeste,Jabón de tocador,125 g,25.98
1820,2019-03-01,Cuyo,Pan francés,kg,57.67
1821,2019-03-01,Cuyo,Harina de trigo común,kg,29.88
1822,2019-03-01,Cuyo,Arroz blanco simple,kg,41.05
1823,2019-03-01,Cuyo,Fideos secos tipo guisero,500 g,39.68
1824,2019-03-01,Cuyo,Carne picada común,kg,145.66
1825,2019-03-01,Cuyo,Pollo entero,kg,91.65
1826,2019-03-01,Cuyo,Aceite de girasol,"1,5 litros",97.3
1827,2019-03-01,Cuyo,Leche fresca entera sachet,Litro,44.03
1828,2019-03-01,Cuyo,Huevos de gallina,Docena,76.85
1829,2019-03-01,Cuyo,Papa,kg,19.74
1830,2019-03-01,Cuyo,Azúcar,kg,31.22
1831,2019-03-01,Cuyo,Detergente líquido,750 cc,44.97
1832,2019-03-01,Cuyo,Lavandina,1.000 cc,33.74
1833,2019-03-01,Cuyo,Jabón de tocador,125 g,26.79
1834,2019-03-01,Patagonia,Pan francés,kg,73.09
1835,2019-03-01,Patagonia,Harina de trigo común,kg,33.93
1836,2019-03-01,Patagonia,Arroz blanco simple,kg,49.17
1837,2019-03-01,Patagonia,Fideos secos tipo guisero,500 g,42.92
1838,2019-03-01,Patagonia,Carne picada común,kg,185.96
1839,2019-03-01,Patagonia,Pollo entero,kg,92.65
1840,2019-03-01,Patagonia,Aceite de girasol,"1,5 litros",99.62
1841,2019-03-01,Patagonia,Leche fresca entera sachet,Litro,45.91
1842,2019-03-01,Patagonia,Huevos de gallina,Docena,81.56
1843,2019-03-01,Patagonia,Papa,kg,30.07
1844,2019-03-01,Patagonia,Azúcar,kg,35.05
1845,2019-03-01,Patagonia,Detergente líquido,750 cc,71.98
1846,2019-03-01,Patagonia,Lavandina,1.000 cc,34.61
1847,2019-03-01,Patagonia,Jabón de tocador,125 g,29.05
1848,2019-04-01,GBA,Pan francés,kg,81.56
1849,2019-04-01,GBA,Harina de trigo común,kg,31.69
1850,2019-04-01,GBA,Arroz blanco simple,kg,42.2
1851,2019-04-01,GBA,Fideos secos tipo guisero,500 g,46.99
1852,2019-04-01,GBA,Carne picada común,kg,135.35
1853,2019-04-01,GBA,Pollo entero,kg,91.78
1854,2019-04-01,GBA,Aceite de girasol,"1,5 litros",101.13
1855,2019-04-01,GBA,Leche fresca entera sachet,Litro,42.25
1856,2019-04-01,GBA,Huevos de gallina,Docena,73.78
1857,2019-04-01,GBA,Papa,kg,20.83
1858,2019-04-01,GBA,Azúcar,kg,33.86
1859,2019-04-01,GBA,Detergente líquido,750 cc,46.01
1860,2019-04-01,GBA,Lavandina,1.000 cc,34.68
1861,2019-04-01,GBA,Jabón de tocador,125 g,27.17
1862,2019-04-01,Pampeana,Pan francés,kg,64.71
1863,2019-04-01,Pampeana,Harina de trigo común,kg,32.02
1864,2019-04-01,Pampeana,Arroz blanco simple,kg,44.88
1865,2019-04-01,Pampeana,Fideos secos tipo guisero,500 g,41.45
1866,2019-04-01,Pampeana,Carne picada común,kg,152.17
1867,2019-04-01,Pampeana,Pollo entero,kg,93.19
1868,2019-04-01,Pampeana,Aceite de girasol,"1,5 litros",107.25
1869,2019-04-01,Pampeana,Leche fresca entera sachet,Litro,46.09
1870,2019-04-01,Pampeana,Huevos de gallina,Docena,72.45
1871,2019-04-01,Pampeana,Papa,kg,19.75
1872,2019-04-01,Pampeana,Azúcar,kg,33.96
1873,2019-04-01,Pampeana,Detergente líquido,750 cc,47.29
1874,2019-04-01,Pampeana,Lavandina,1.000 cc,32.98
1875,2019-04-01,Pampeana,Jabón de tocador,125 g,28.43
1876,2019-04-01,Noreste,Pan francés,kg,58.86
1877,2019-04-01,Noreste,Harina de trigo común,kg,31.18
1878,2019-04-01,Noreste,Arroz blanco simple,kg,43.85
1879,2019-04-01,Noreste,Fideos secos tipo guisero,500 g,35.51
1880,2019-04-01,Noreste,Carne picada común,kg,143.0
1881,2019-04-01,Noreste,Pollo entero,kg,92.27
1882,2019-04-01,Noreste,Aceite de girasol,"1,5 litros",104.43
1883,2019-04-01,Noreste,Leche fresca entera sachet,Litro,46.24
1884,2019-04-01,Noreste,Huevos de gallina,Docena,65.56
1885,2019-04-01,Noreste,Papa,kg,20.04
1886,2019-04-01,Noreste,Azúcar,kg,32.2
1887,2019-04-01,Noreste,Detergente líquido,750 cc,43.41
1888,2019-04-01,Noreste,Lavandina,1.000 cc,34.19
1889,2019-04-01,Noreste,Jabón de tocador,125 g,26.85
1890,2019-04-01,Noroeste,Pan francés,kg,64.93
1891,2019-04-01,Noroeste,Harina de trigo común,kg,30.63
1892,2019-04-01,Noroeste,Arroz blanco simple,kg,39.42
1893,2019-04-01,Noroeste,Fideos secos tipo guisero,500 g,34.01
1894,2019-04-01,Noroeste,Carne picada común,kg,155.82
1895,2019-04-01,Noroeste,Pollo entero,kg,91.45
1896,2019-04-01,Noroeste,Aceite de girasol,"1,5 litros",105.44
1897,2019-04-01,Noroeste,Leche fresca entera sachet,Litro,45.44
1898,2019-04-01,Noroeste,Huevos de gallina,Docena,68.09
1899,2019-04-01,Noroeste,Papa,kg,16.28
1900,2019-04-01,Noroeste,Azúcar,kg,29.81
1901,2019-04-01,Noroeste,Detergente líquido,750 cc,44.96
1902,2019-04-01,Noroeste,Lavandina,1.000 cc,32.11
1903,2019-04-01,Noroeste,Jabón de tocador,125 g,27.17
1904,2019-04-01,Cuyo,Pan francés,kg,59.5
1905,2019-04-01,Cuyo,Harina de trigo común,kg,30.08
1906,2019-04-01,Cuyo,Arroz blanco simple,kg,43.35
1907,2019-04-01,Cuyo,Fideos secos tipo guisero,500 g,41.34
1908,2019-04-01,Cuyo,Carne picada común,kg,147.41
1909,2019-04-01,Cuyo,Pollo entero,kg,95.84
1910,2019-04-01,Cuyo,Aceite de girasol,"1,5 litros",101.41
1911,2019-04-01,Cuyo,Leche fresca entera sachet,Litro,47.31
1912,2019-04-01,Cuyo,Huevos de gallina,Docena,80.47
1913,2019-04-01,Cuyo,Papa,kg,19.1
1914,2019-04-01,Cuyo,Azúcar,kg,33.68
1915,2019-04-01,Cuyo,Detergente líquido,750 cc,46.84
1916,2019-04-01,Cuyo,Lavandina,1.000 cc,34.14
1917,2019-04-01,Cuyo,Jabón de tocador,125 g,28.1
1918,2019-04-01,Patagonia,Pan francés,kg,75.61
1919,2019-04-01,Patagonia,Harina de trigo común,kg,34.41
1920,2019-04-01,Patagonia,Arroz blanco simple,kg,51.81
1921,2019-04-01,Patagonia,Fideos secos tipo guisero,500 g,46.08
1922,2019-04-01,Patagonia,Carne picada común,kg,189.76
1923,2019-04-01,Patagonia,Pollo entero,kg,101.49
1924,2019-04-01,Patagonia,Aceite de girasol,"1,5 litros",104.53
1925,2019-04-01,Patagonia,Leche fresca entera sachet,Litro,49.61
1926,2019-04-01,Patagonia,Huevos de gallina,Docena,84.71
1927,2019-04-01,Patagonia,Papa,kg,29.5
1928,2019-04-01,Patagonia,Azúcar,kg,37.03
1929,2019-04-01,Patagonia,Detergente líquido,750 cc,75.2
1930,2019-04-01,Patagonia,Lavandina,1.000 cc,35.76
1931,2019-04-01,Patagonia,Jabón de tocador,125 g,30.01
1932,2019-05-01,GBA,Pan francés,kg,83.89
1933,2019-05-01,GBA,Harina de trigo común,kg,33.15
1934,2019-05-01,GBA,Arroz blanco simple,kg,44.27
1935,2019-05-01,GBA,Fideos secos tipo guisero,500 g,48.3
1936,2019-05-01,GBA,Carne picada común,kg,137.67
1937,2019-05-01,GBA,Pollo entero,kg,84.65
1938,2019-05-01,GBA,Aceite de girasol,"1,5 litros",106.54
1939,2019-05-01,GBA,Leche fresca entera sachet,Litro,44.32
1940,2019-05-01,GBA,Huevos de gallina,Docena,75.56
1941,2019-05-01,GBA,Papa,kg,21.06
1942,2019-05-01,GBA,Azúcar,kg,36.17
1943,2019-05-01,GBA,Detergente líquido,750 cc,48.33
1944,2019-05-01,GBA,Lavandina,1.000 cc,36.35
1945,2019-05-01,GBA,Jabón de tocador,125 g,28.34
1946,2019-05-01,Pampeana,Pan francés,kg,67.0
1947,2019-05-01,Pampeana,Harina de trigo común,kg,32.98
1948,2019-05-01,Pampeana,Arroz blanco simple,kg,46.46
1949,2019-05-01,Pampeana,Fideos secos tipo guisero,500 g,43.4
1950,2019-05-01,Pampeana,Carne picada común,kg,155.3
1951,2019-05-01,Pampeana,Pollo entero,kg,88.35
1952,2019-05-01,Pampeana,Aceite de girasol,"1,5 litros",110.14
1953,2019-05-01,Pampeana,Leche fresca entera sachet,Litro,48.29
1954,2019-05-01,Pampeana,Huevos de gallina,Docena,73.98
1955,2019-05-01,Pampeana,Papa,kg,19.89
1956,2019-05-01,Pampeana,Azúcar,kg,35.69
1957,2019-05-01,Pampeana,Detergente líquido,750 cc,49.06
1958,2019-05-01,Pampeana,Lavandina,1.000 cc,33.74
1959,2019-05-01,Pampeana,Jabón de tocador,125 g,29.28
1960,2019-05-01,Noreste,Pan francés,kg,60.08
1961,2019-05-01,Noreste,Harina de trigo común,kg,31.49
1962,2019-05-01,Noreste,Arroz blanco simple,kg,45.7
1963,2019-05-01,Noreste,Fideos secos tipo guisero,500 g,36.73
1964,2019-05-01,Noreste,Carne picada común,kg,145.5
1965,2019-05-01,Noreste,Pollo entero,kg,90.0
1966,2019-05-01,Noreste,Aceite de girasol,"1,5 litros",107.57
1967,2019-05-01,Noreste,Leche fresca entera sachet,Litro,48.78
1968,2019-05-01,Noreste,Huevos de gallina,Docena,66.59
1969,2019-05-01,Noreste,Papa,kg,20.65
1970,2019-05-01,Noreste,Azúcar,kg,33.73
1971,2019-05-01,Noreste,Detergente líquido,750 cc,45.17
1972,2019-05-01,Noreste,Lavandina,1.000 cc,35.37
1973,2019-05-01,Noreste,Jabón de tocador,125 g,27.25
1974,2019-05-01,Noroeste,Pan francés,kg,66.7
1975,2019-05-01,Noroeste,Harina de trigo común,kg,31.27
1976,2019-05-01,Noroeste,Arroz blanco simple,kg,40.69
1977,2019-05-01,Noroeste,Fideos secos tipo guisero,500 g,34.66
1978,2019-05-01,Noroeste,Carne picada común,kg,159.77
1979,2019-05-01,Noroeste,Pollo entero,kg,85.41
1980,2019-05-01,Noroeste,Aceite de girasol,"1,5 litros",108.31
1981,2019-05-01,Noroeste,Leche fresca entera sachet,Litro,47.77
1982,2019-05-01,Noroeste,Huevos de gallina,Docena,69.11
1983,2019-05-01,Noroeste,Papa,kg,16.34
1984,2019-05-01,Noroeste,Azúcar,kg,31.0
1985,2019-05-01,Noroeste,Detergente líquido,750 cc,47.25
1986,2019-05-01,Noroeste,Lavandina,1.000 cc,34.05
1987,2019-05-01,Noroeste,Jabón de tocador,125 g,28.21
1988,2019-05-01,Cuyo,Pan francés,kg,60.98
1989,2019-05-01,Cuyo,Harina de trigo común,kg,31.9
1990,2019-05-01,Cuyo,Arroz blanco simple,kg,44.65
1991,2019-05-01,Cuyo,Fideos secos tipo guisero,500 g,43.4
1992,2019-05-01,Cuyo,Carne picada común,kg,148.25
1993,2019-05-01,Cuyo,Pollo entero,kg,90.02
1994,2019-05-01,Cuyo,Aceite de girasol,"1,5 litros",103.11
1995,2019-05-01,Cuyo,Leche fresca entera sachet,Litro,49.09
1996,2019-05-01,Cuyo,Huevos de gallina,Docena,83.12
1997,2019-05-01,Cuyo,Papa,kg,18.83
1998,2019-05-01,Cuyo,Azúcar,kg,35.92
1999,2019-05-01,Cuyo,Detergente líquido,750 cc,49.75
2000,2019-05-01,Cuyo,Lavandina,1.000 cc,35.05
2001,2019-05-01,Cuyo,Jabón de tocador,125 g,29.33
2002,2019-05-01,Patagonia,Pan francés,kg,78.78
2003,2019-05-01,Patagonia,Harina de trigo común,kg,35.36
2004,2019-05-01,Patagonia,Arroz blanco simple,kg,53.94
2005,2019-05-01,Patagonia,Fideos secos tipo guisero,500 g,46.84
2006,2019-05-01,Patagonia,Carne picada común,kg,197.06
2007,2019-05-01,Patagonia,Pollo entero,kg,100.27
2008,2019-05-01,Patagonia,Aceite de girasol,"1,5 litros",108.88
2009,2019-05-01,Patagonia,Leche fresca entera sachet,Litro,51.8
2010,2019-05-01,Patagonia,Huevos de gallina,Docena,87.36
2011,2019-05-01,Patagonia,Papa,kg,30.26
2012,2019-05-01,Patagonia,Azúcar,kg,39.02
2013,2019-05-01,Patagonia,Detergente líquido,750 cc,75.82
2014,2019-05-01,Patagonia,Lavandina,1.000 cc,37.03
2015,2019-05-01,Patagonia,Jabón de tocador,125 g,31.41
2016,2019-06-01,GBA,Pan francés,kg,87.52
2017,2019-06-01,GBA,Harina de trigo común,kg,34.3
2018,2019-06-01,GBA,Arroz blanco simple,kg,45.36
2019,2019-06-01,GBA,Fideos secos tipo guisero,500 g,48.47
2020,2019-06-01,GBA,Carne picada común,kg,137.31
2021,2019-06-01,GBA,Pollo entero,kg,84.0
2022,2019-06-01,GBA,Aceite de girasol,"1,5 litros",108.98
2023,2019-06-01,GBA,Leche fresca entera sachet,Litro,44.77
2024,2019-06-01,GBA,Huevos de gallina,Docena,77.65
2025,2019-06-01,GBA,Papa,kg,22.62
2026,2019-06-01,GBA,Azúcar,kg,38.05
2027,2019-06-01,GBA,Detergente líquido,750 cc,50.29
2028,2019-06-01,GBA,Lavandina,1.000 cc,38.0
2029,2019-06-01,GBA,Jabón de tocador,125 g,28.96
2030,2019-06-01,Pampeana,Pan francés,kg,69.59
2031,2019-06-01,Pampeana,Harina de trigo común,kg,33.97
2032,2019-06-01,Pampeana,Arroz blanco simple,kg,47.63
2033,2019-06-01,Pampeana,Fideos secos tipo guisero,500 g,43.85
2034,2019-06-01,Pampeana,Carne picada común,kg,159.38
2035,2019-06-01,Pampeana,Pollo entero,kg,86.4
2036,2019-06-01,Pampeana,Aceite de girasol,"1,5 litros",112.49
2037,2019-06-01,Pampeana,Leche fresca entera sachet,Litro,49.01
2038,2019-06-01,Pampeana,Huevos de gallina,Docena,75.08
2039,2019-06-01,Pampeana,Papa,kg,21.49
